2020-04-26 02:04:486 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:793 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (e482e748fb4da7877b0b3ff7e2bc3414)] -> css selector: input#txtUsername]
2020-04-27 22:04:945 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (e482e748fb4da7877b0b3ff7e2bc3414)] -> css selector: input#txtPassword]
2020-04-27 22:04:348 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (e482e748fb4da7877b0b3ff7e2bc3414)] -> css selector: input.button]
2020-04-27 22:04:564 INFO  AccountPage :34 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (e482e748fb4da7877b0b3ff7e2bc3414)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-27 22:04:776 INFO  AccountPage :40 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (e482e748fb4da7877b0b3ff7e2bc3414)] -> link text: Add Employee]
2020-04-27 22:04:164 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:480 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (d25232360aceb825f2f12d488c95793d)] -> css selector: input#txtUsername]
2020-04-27 22:04:618 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (d25232360aceb825f2f12d488c95793d)] -> css selector: input#txtPassword]
2020-04-27 22:04:917 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (d25232360aceb825f2f12d488c95793d)] -> css selector: input.button]
2020-04-27 22:04:369 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:836 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (156d24163aaabbdc0a877019e977d96f)] -> css selector: input#txtUsername]
2020-04-27 22:04:960 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (156d24163aaabbdc0a877019e977d96f)] -> css selector: input#txtPassword]
2020-04-27 22:04:766 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (156d24163aaabbdc0a877019e977d96f)] -> css selector: input.button]
2020-04-27 22:04:896 INFO  AccountPage :58 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (156d24163aaabbdc0a877019e977d96f)] -> css selector: a.panelTrigger]
2020-04-27 22:04:155 INFO  AccountPage :65 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-27 22:04:90 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:249 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (ba950682346811fd3727ac4d7353b38e)] -> css selector: input#txtUsername]
2020-04-27 22:04:450 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (ba950682346811fd3727ac4d7353b38e)] -> css selector: input#txtPassword]
2020-04-27 22:04:965 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (ba950682346811fd3727ac4d7353b38e)] -> css selector: input.button]
2020-04-27 22:04:906 INFO  AccountPage :34 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (ba950682346811fd3727ac4d7353b38e)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-27 22:04:105 INFO  AccountPage :40 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (ba950682346811fd3727ac4d7353b38e)] -> link text: Add Employee]
2020-04-27 22:04:50 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:214 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (b34f60d3bf901b88b36d9225f64e2f08)] -> css selector: input#txtUsername]
2020-04-27 22:04:356 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (b34f60d3bf901b88b36d9225f64e2f08)] -> css selector: input#txtPassword]
2020-04-27 22:04:883 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (b34f60d3bf901b88b36d9225f64e2f08)] -> css selector: input.button]
2020-04-27 22:04:649 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:585 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (d9a81f8749e0fdbfbb7dddf7c74d8ae0)] -> css selector: input#txtUsername]
2020-04-27 22:04:715 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (d9a81f8749e0fdbfbb7dddf7c74d8ae0)] -> css selector: input#txtPassword]
2020-04-27 22:04:96 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (d9a81f8749e0fdbfbb7dddf7c74d8ae0)] -> css selector: input.button]
2020-04-27 22:04:209 INFO  AccountPage :58 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (d9a81f8749e0fdbfbb7dddf7c74d8ae0)] -> css selector: a.panelTrigger]
2020-04-27 22:04:699 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:179 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (12c1ae0fee068946307c35299b7e3fa6)] -> css selector: input#txtUsername]
2020-04-27 22:04:314 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (12c1ae0fee068946307c35299b7e3fa6)] -> css selector: input#txtPassword]
2020-04-27 22:04:778 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (12c1ae0fee068946307c35299b7e3fa6)] -> css selector: input.button]
2020-04-27 22:04:914 INFO  AccountPage :34 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (12c1ae0fee068946307c35299b7e3fa6)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-27 22:04:551 INFO  AccountPage :40 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (12c1ae0fee068946307c35299b7e3fa6)] -> link text: Add Employee]
2020-04-27 22:04:510 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:686 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (56857cbe5cccd8bad74ecb84841275d7)] -> css selector: input#txtUsername]
2020-04-27 22:04:818 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (56857cbe5cccd8bad74ecb84841275d7)] -> css selector: input#txtPassword]
2020-04-27 22:04:304 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (56857cbe5cccd8bad74ecb84841275d7)] -> css selector: input.button]
2020-04-27 22:04:177 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:164 INFO  HomePage :48 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (132024fec8491cde3589104c25a807fc)] -> css selector: input#txtUsername]
2020-04-27 22:04:309 INFO  HomePage :54 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (132024fec8491cde3589104c25a807fc)] -> css selector: input#txtPassword]
2020-04-27 22:04:345 INFO  HomePage :60 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (132024fec8491cde3589104c25a807fc)] -> css selector: input.button]
2020-04-27 22:04:972 INFO  AccountPage :58 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (132024fec8491cde3589104c25a807fc)] -> css selector: a.panelTrigger]
2020-04-27 22:04:843 INFO  AccountPage :65 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-27 22:04:306 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:939 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (410517df636b2c6c93b6b15e0acbac95)] -> css selector: input#txtUsername]
2020-04-27 22:04:86 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (410517df636b2c6c93b6b15e0acbac95)] -> css selector: input#txtPassword]
2020-04-27 22:04:462 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (410517df636b2c6c93b6b15e0acbac95)] -> css selector: input.button]
2020-04-27 22:04:412 INFO  AccountPage :34 - Clicking on pim button : [[ChromeDriver: chrome on WINDOWS (410517df636b2c6c93b6b15e0acbac95)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-27 22:04:347 INFO  AccountPage :40 - Clicking on pim button : Proxy element for: DefaultElementLocator 'By.linkText: Add Employee'
2020-04-27 22:04:803 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 22:04:850 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (2205cd1b6e2ea182e9c7cbd7333ab3d1)] -> css selector: input#txtUsername]
2020-04-27 22:04:16 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (2205cd1b6e2ea182e9c7cbd7333ab3d1)] -> css selector: input#txtPassword]
2020-04-27 22:04:498 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (2205cd1b6e2ea182e9c7cbd7333ab3d1)] -> css selector: input.button]
2020-04-27 22:04:499 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 23:04:863 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (2de77ab6c4d5f01abaa77f0ccc0ed1c1)] -> css selector: input#txtUsername]
2020-04-27 23:04:997 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (2de77ab6c4d5f01abaa77f0ccc0ed1c1)] -> css selector: input#txtPassword]
2020-04-27 23:04:270 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (2de77ab6c4d5f01abaa77f0ccc0ed1c1)] -> css selector: input.button]
2020-04-27 23:04:915 INFO  AccountPage :58 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (2de77ab6c4d5f01abaa77f0ccc0ed1c1)] -> css selector: a.panelTrigger]
2020-04-27 23:04:990 INFO  AccountPage :65 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-27 23:04:242 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 23:04:520 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (75f94d8a9bde44f266e39e67a90bafcb)] -> css selector: input#txtUsername]
2020-04-27 23:04:740 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (75f94d8a9bde44f266e39e67a90bafcb)] -> css selector: input#txtPassword]
2020-04-27 23:04:289 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (75f94d8a9bde44f266e39e67a90bafcb)] -> css selector: input.button]
2020-04-27 23:04:225 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 23:04:555 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (e05dbe9ab8703915f16a04e8d62bc5ae)] -> css selector: input#txtUsername]
2020-04-27 23:04:707 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (e05dbe9ab8703915f16a04e8d62bc5ae)] -> css selector: input#txtPassword]
2020-04-27 23:04:03 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (e05dbe9ab8703915f16a04e8d62bc5ae)] -> css selector: input.button]
2020-04-27 23:04:03 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 23:04:238 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (d90ac3ecced8c5edc59cf8b9e9940f4c)] -> css selector: input#txtUsername]
2020-04-27 23:04:894 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (d90ac3ecced8c5edc59cf8b9e9940f4c)] -> css selector: input#txtPassword]
2020-04-27 23:04:307 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (d90ac3ecced8c5edc59cf8b9e9940f4c)] -> css selector: input.button]
2020-04-27 23:04:441 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 23:04:645 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (4cb68c41213e5dcc4b0c6cf90b1888c2)] -> css selector: input#txtUsername]
2020-04-27 23:04:841 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (4cb68c41213e5dcc4b0c6cf90b1888c2)] -> css selector: input#txtPassword]
2020-04-27 23:04:601 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (4cb68c41213e5dcc4b0c6cf90b1888c2)] -> css selector: input.button]
2020-04-27 23:04:937 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-27 23:04:368 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (e2f9acf8dd3c2fbd328ad8b7090358c4)] -> css selector: input#txtUsername]
2020-04-27 23:04:516 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (e2f9acf8dd3c2fbd328ad8b7090358c4)] -> css selector: input#txtPassword]
2020-04-27 23:04:12 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (e2f9acf8dd3c2fbd328ad8b7090358c4)] -> css selector: input.button]
2020-04-27 23:04:729 INFO  AccountPage :61 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (e2f9acf8dd3c2fbd328ad8b7090358c4)] -> css selector: a.panelTrigger]
2020-04-27 23:04:239 INFO  AccountPage :68 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-27 23:04:339 INFO  HomePage :38 - Login pannel message :[[ChromeDriver: chrome on WINDOWS (e2f9acf8dd3c2fbd328ad8b7090358c4)] -> xpath: //div[@id='logInPanelHeading']]
2020-04-28 00:04:469 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:713 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (09674a22ff78aa8fbee88ab86533cf95)] -> css selector: input#txtUsername]
2020-04-28 00:04:865 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (09674a22ff78aa8fbee88ab86533cf95)] -> css selector: input#txtPassword]
2020-04-28 00:04:958 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (09674a22ff78aa8fbee88ab86533cf95)] -> css selector: input.button]
2020-04-28 00:04:842 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:775 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (5c4e6a81ddfa26ae16dbad0be0b943c9)] -> css selector: input#txtUsername]
2020-04-28 00:04:935 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (5c4e6a81ddfa26ae16dbad0be0b943c9)] -> css selector: input#txtPassword]
2020-04-28 00:04:71 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (5c4e6a81ddfa26ae16dbad0be0b943c9)] -> css selector: input.button]
2020-04-28 00:04:516 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:725 INFO  HomePage :47 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (12c9171512aec12e2829f8a9d17027cf)] -> css selector: input#txtUsername]
2020-04-28 00:04:881 INFO  HomePage :53 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (12c9171512aec12e2829f8a9d17027cf)] -> css selector: input#txtPassword]
2020-04-28 00:04:990 INFO  HomePage :59 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (12c9171512aec12e2829f8a9d17027cf)] -> css selector: input.button]
2020-04-28 00:04:278 INFO  AccountPage :61 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (12c9171512aec12e2829f8a9d17027cf)] -> css selector: a.panelTrigger]
2020-04-28 00:04:425 INFO  AccountPage :68 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-28 00:04:513 INFO  HomePage :38 - Login pannel message :[[ChromeDriver: chrome on WINDOWS (12c9171512aec12e2829f8a9d17027cf)] -> xpath: //div[@id='logInPanelHeading']]
2020-04-28 00:04:210 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:177 INFO  HomePage :28 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (45736016f07abe24fbf5365004140a0b)] -> css selector: input#txtUsername]
2020-04-28 00:04:337 INFO  HomePage :34 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (45736016f07abe24fbf5365004140a0b)] -> css selector: input#txtPassword]
2020-04-28 00:04:309 INFO  HomePage :40 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (45736016f07abe24fbf5365004140a0b)] -> css selector: input.button]
2020-04-28 00:04:700 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:652 INFO  HomePage :28 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (02a86c8342c98e461db5e9175409cc0c)] -> css selector: input#txtUsername]
2020-04-28 00:04:840 INFO  HomePage :34 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (02a86c8342c98e461db5e9175409cc0c)] -> css selector: input#txtPassword]
2020-04-28 00:04:294 INFO  HomePage :40 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (02a86c8342c98e461db5e9175409cc0c)] -> css selector: input.button]
2020-04-28 00:04:399 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:264 INFO  HomePage :28 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (364db49c909875e523363bc487d0e554)] -> css selector: input#txtUsername]
2020-04-28 00:04:460 INFO  HomePage :34 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (364db49c909875e523363bc487d0e554)] -> css selector: input#txtPassword]
2020-04-28 00:04:808 INFO  HomePage :40 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (364db49c909875e523363bc487d0e554)] -> css selector: input.button]
2020-04-28 00:04:935 INFO  AccountPage :51 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (364db49c909875e523363bc487d0e554)] -> css selector: a.panelTrigger]
2020-04-28 00:04:883 INFO  AccountPage :58 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-28 00:04:945 INFO  HomePage :45 - Login pannel message :[[ChromeDriver: chrome on WINDOWS (364db49c909875e523363bc487d0e554)] -> xpath: //div[@id='logInPanelHeading']]
2020-04-28 00:04:276 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:812 INFO  HomePage :28 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (e2cbb08be4685733f44f2962ae798884)] -> css selector: input#txtUsername]
2020-04-28 00:04:984 INFO  HomePage :34 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (e2cbb08be4685733f44f2962ae798884)] -> css selector: input#txtPassword]
2020-04-28 00:04:585 INFO  HomePage :40 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (e2cbb08be4685733f44f2962ae798884)] -> css selector: input.button]
2020-04-28 00:04:612 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:02 INFO  HomePage :28 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (8b25223bec8996f7a3d9a86e1af8116f)] -> css selector: input#txtUsername]
2020-04-28 00:04:146 INFO  HomePage :34 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (8b25223bec8996f7a3d9a86e1af8116f)] -> css selector: input#txtPassword]
2020-04-28 00:04:811 INFO  HomePage :40 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (8b25223bec8996f7a3d9a86e1af8116f)] -> css selector: input.button]
2020-04-28 00:04:307 INFO  BrowserSelector :18 - Launching Chrome Browser
2020-04-28 00:04:491 INFO  HomePage :28 - Clicking and send text to Adminusername field [[ChromeDriver: chrome on WINDOWS (e4863eea51db80f9266e3327e23242c1)] -> css selector: input#txtUsername]
2020-04-28 00:04:643 INFO  HomePage :34 - Click and send password admin123 to password field [[ChromeDriver: chrome on WINDOWS (e4863eea51db80f9266e3327e23242c1)] -> css selector: input#txtPassword]
2020-04-28 00:04:132 INFO  HomePage :40 - Clicking on Login button :[[ChromeDriver: chrome on WINDOWS (e4863eea51db80f9266e3327e23242c1)] -> css selector: input.button]
2020-04-28 00:04:632 INFO  AccountPage :51 - Clicking on Welcome Admin [[ChromeDriver: chrome on WINDOWS (e4863eea51db80f9266e3327e23242c1)] -> css selector: a.panelTrigger]
2020-04-28 00:04:493 INFO  AccountPage :58 - Clicking on Logout button Proxy element for: DefaultElementLocator 'By.linkText: Logout'
2020-04-28 00:04:561 INFO  HomePage :45 - Login pannel message :[[ChromeDriver: chrome on WINDOWS (e4863eea51db80f9266e3327e23242c1)] -> xpath: //div[@id='logInPanelHeading']]
